31,31,31,31,31,31,31
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
12,12,12,12,12,12,12
21,21,21,21,21,21,21
21,21,21,21,21,21,21
12,12,12,12,12,12,12
12,12,12,12,12,12,12
12,12,12,12,12,12,12
12,12,12,12,12,12,12
12,12,12,12,12,12,12
28,28,28,28,28,28,28
4,4,4,4,4,4,4
12,12,12,12,12,12,12
2,2,2,2,2,2,2
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
3,3,3,3,3,3,3
13,13,13,13,13,13,13
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
32,32,32,32,32,32,32
32,32,32,32,32,32,32
12,12,12,12,12,12,12
12,12,12,12,12,12,12
1,1,1,1,1,1,1
8,8,8,8,8,8,8
1,1,1,1,1,1,1
1,1,1,1,1,1,1
17,17,17,17,17,17,17
11,11,11,11,11,11,11
1,1,1,1,1,1,1
1,1,1,1,1,1,1
32,32,32,32,32,32,32
22,22,22,22,22,22,22
1,1,1,1,1,1,1
30,30,30,30,30,30,30
8,8,8,8,8,8,8
8,8,8,8,8,8,8
1,1,1,1,1,1,1
1,1,1,1,1,1,1
27,27,27,27,27,27,27
29,29,29,29,29,29,29
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
22,22,22,22,22,22,22
21,21,21,21,21,21,21
27,27,27,27,27,27,27
27,27,27,27,27,27,27
27,27,27,27,27,27,27
16,16,16,16,16,16,16
1,1,1,1,1,1,1
16,16,16,16,16,16,16
4,4,4,4,4,4,4
9,9,9,9,9,9,9
9,9,9,9,9,9,9
4,4,4,4,4,4,4
19,19,19,19,19,19,19
19,19,19,19,19,19,19
25,25,25,25,25,25,25
11,11,11,11,11,11,11
30,30,30,30,30,30,30
30,30,30,30,30,30,30
22,22,22,22,22,22,22
22,22,22,22,22,22,22
1,1,1,1,1,1,1
8,8,8,8,8,8,8
8,8,8,8,8,8,8
8,8,8,8,8,8,8
19,19,19,19,19,19,19
19,19,19,19,19,19,19
1,1,1,1,1,1,1
30,30,30,30,30,30,30
30,30,30,30,30,30,30
1,1,1,1,1,1,1
1,1,1,1,1,1,1
16,16,16,16,16,16,16
45,45,45,45,45,45,45
45,45,45,45,45,45,45
31,31,31,31,31,31,31
29,29,29,29,29,29,29
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
4,4,4,4,4,4,4
26,26,26,26,26,26,26
26,26,26,26,26,26,26
1,1,1,1,1,1,1
1,1,1,1,1,1,1
39,39,39,39,39,39,39
39,39,39,39,39,39,39
1,1,1,1,1,1,1
1,1,1,1,1,1,1
13,13,13,13,13,13,13
13,13,13,13,13,13,13
9,9,9,9,9,9,9
4,4,4,4,4,4,4
6,6,6,6,6,6,6
6,6,6,6,6,6,6
1,1,1,1,1,1,1
8,8,8,8,8,8,8
4,4,4,4,4,4,4
16,16,16,16,16,16,16
22,22,22,22,22,22,22
1,1,1,1,1,1,1
27,27,27,27,27,27,27
16,16,16,16,16,16,16
8,8,8,8,8,8,8
8,8,8,8,8,8,8
1,1,1,1,1,1,1
16,16,16,16,16,16,16
16,16,16,16,16,16,16
11,11,11,11,11,11,11
11,11,11,11,11,11,11
34,34,34,34,34,34,34
34,34,34,34,34,34,34
4,4,4,4,4,4,4
14,14,14,14,14,14,14
14,14,14,14,14,14,14
31,31,31,31,31,31,31
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
25,25,25,25,25,25,25
1,1,1,1,1,1,1
1,1,1,1,1,1,1
37,37,37,37,37,37,37
37,37,37,37,37,37,37
31,31,31,31,31,31,31
31,31,31,31,31,31,31
31,31,31,31,31,31,31
12,12,12,12,12,12,12
32,32,32,32,32,32,32
1,1,1,1,1,1,1
12,12,12,12,12,12,12
12,12,12,12,12,12,12
12,12,12,12,12,12,12
45,45,45,45,45,45,45
12,12,12,12,12,12,12
12,12,12,12,12,12,12
1,1,1,1,1,1,1
8,8,8,8,8,8,8
8,8,8,8,8,8,8
11,11,11,11,11,11,11
32,32,32,32,32,32,32
12,12,12,12,12,12,12
12,12,12,12,12,12,12
6,6,6,6,6,6,6
6,6,6,6,6,6,6
20,20,20,20,20,20,20
8,20,8,8,8,8,8
20,20,20,20,20,20,20
14,14,14,14,14,14,14
22,22,22,22,22,22,22
22,22,22,22,22,22,22
22,22,22,22,22,22,22
13,13,13,13,13,13,13
46,46,46,46,46,46,46
46,46,46,46,46,46,46
19,19,19,19,19,19,19
19,19,19,19,19,19,19
3,3,3,3,3,3,3
22,22,22,22,22,22,22
19,19,19,19,19,19,19
39,39,39,39,39,39,39
39,39,39,39,39,39,39
12,12,12,12,12,12,12
41,41,41,41,41,41,41
41,41,41,41,41,41,41
9,9,9,9,9,9,9
9,9,9,9,9,9,9
9,9,9,9,9,9,9
29,29,29,29,29,29,29
1,1,1,1,1,1,1
5,5,5,5,5,5,5
4,4,4,4,4,4,4
4,4,4,4,4,4,4
4,4,4,4,4,4,4
19,19,19,19,19,19,19
4,4,4,4,4,4,4
4,4,4,4,4,4,4
11,11,11,11,11,11,11
1,1,1,1,1,1,1
20,20,20,20,20,20,20
20,20,20,20,20,20,20
20,20,20,20,20,20,20
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
19,19,19,19,19,19,19
19,19,19,19,19,19,19
5,5,5,5,5,5,5
29,29,29,29,29,29,29
16,16,16,16,16,16,16
22,22,22,22,22,22,22
22,22,22,22,22,22,22
8,8,8,8,8,8,8
8,8,8,8,8,8,8
31,31,31,31,31,31,31
1,1,1,1,1,1,1
19,19,19,19,19,19,19
19,19,19,19,19,19,19
1,1,1,1,1,1,1
32,32,32,32,32,32,32
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
29,29,29,29,29,29,29
1,1,1,1,1,1,1
1,1,1,1,1,1,1
31,31,31,31,31,31,31
41,41,41,41,41,41,41
39,39,39,39,39,39,39
2,2,2,2,2,2,2
1,1,1,1,1,1,1
3,3,3,3,3,3,3
3,3,3,3,3,3,3
1,1,1,1,1,1,1
21,21,21,21,21,21,21
21,21,21,21,21,21,21
9,9,9,9,9,9,9
21,21,21,21,21,21,21
21,21,21,21,21,21,21
2,2,2,2,2,2,2
8,8,8,8,8,8,8
1,1,1,1,1,1,1
6,6,6,6,6,6,6
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
8,8,8,8,8,8,8
16,16,16,16,16,16,16
5,5,5,5,5,5,5
32,32,32,32,32,32,32
17,17,17,17,17,17,17
17,17,17,17,17,17,17
1,1,1,1,1,1,1
19,19,19,19,19,19,19
19,19,19,19,19,19,19
4,4,4,4,4,4,4
9,9,9,9,9,9,9
12,12,12,12,12,12,12
15,15,15,15,15,15,15
15,15,15,15,15,15,15
15,15,15,15,15,15,15
22,22,22,22,22,22,22
22,22,22,22,22,22,22
22,22,22,22,22,22,22
21,21,21,21,21,21,21
21,21,21,21,21,21,21
12,12,12,12,12,12,12
12,12,12,12,12,12,12
12,12,12,12,12,12,12
17,17,17,17,17,17,17
17,17,17,17,17,17,17
6,6,6,6,6,6,6
3,3,3,3,3,3,3
3,3,3,3,3,3,3
13,13,13,13,13,13,13
13,13,13,13,13,13,13
3,3,3,3,3,3,3
8,8,8,8,8,8,8
29,29,29,29,29,29,29
19,19,19,19,19,19,19
16,16,16,16,16,16,16
13,13,13,13,13,13,13
1,1,1,1,1,1,1
25,25,25,25,25,25,25
40,40,40,40,40,40,40
41,41,41,41,41,41,41
1,1,1,1,1,1,1
3,3,3,3,3,3,3
3,3,3,3,3,3,3
3,3,3,3,3,3,3
3,3,3,3,3,3,3
3,3,3,3,3,3,3
6,6,6,6,6,6,6
6,6,6,6,6,6,6
19,19,19,19,19,19,19
1,1,1,1,1,1,1
19,19,19,19,19,19,19
9,9,9,9,9,9,9
3,3,3,3,3,3,3
29,29,29,29,29,29,29
3,3,3,3,3,3,3
3,3,3,3,3,3,3
3,3,3,3,3,3,3
1,1,1,1,1,1,1
1,1,1,1,1,1,1
25,25,25,25,25,25,25
25,25,25,25,25,25,25
8,8,8,8,8,8,8
8,8,8,8,8,8,8
25,25,25,25,25,25,25
3,3,3,3,3,3,3
8,8,8,8,8,8,8
17,17,17,17,17,17,17
1,1,1,1,1,1,1
2,2,2,2,2,2,2
19,19,19,19,19,19,19
2,2,2,2,2,2,2
34,34,34,34,34,34,34
2,2,2,2,2,2,2
2,2,2,2,2,2,2
2,2,2,2,2,2,2
20,20,20,20,20,20,20
20,20,20,20,20,20,20
8,8,8,8,8,8,8
13,13,13,13,13,13,13
8,8,8,8,8,8,8
16,16,16,16,16,16,16
16,16,16,16,16,16,16
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
30,30,30,30,30,30,30
1,1,1,1,1,1,1
1,1,1,1,1,1,1
8,8,8,8,8,8,8
8,8,8,8,8,8,8
5,5,5,5,5,5,5
20,20,20,20,20,20,20
3,3,3,3,3,3,3
40,40,40,40,40,40,40
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
19,19,19,19,19,19,19
19,19,19,19,19,19,19
19,19,19,19,19,19,19
19,19,19,19,19,19,19
19,19,19,19,19,19,19
25,25,25,25,25,25,25
1,1,1,1,1,1,1
8,8,8,8,8,8,8
6,6,6,6,6,6,6
4,4,4,4,4,4,4
1,1,1,1,1,1,1
4,4,4,4,4,4,4
21,21,21,21,21,21,21
15,15,15,15,15,15,15
22,22,22,22,22,22,22
1,1,1,1,1,1,1
19,19,19,19,19,19,19
12,12,12,12,12,12,12
8,8,8,8,8,8,8
3,3,3,3,3,3,3
3,3,3,3,3,3,3
3,3,3,3,3,3,3
2,2,2,2,2,2,2
1,1,1,1,1,1,1
1,1,1,1,1,1,1
40,40,40,40,40,40,40
40,40,40,40,40,40,40
40,40,40,40,40,40,40
1,1,1,1,1,1,1
1,1,1,1,1,1,1
8,8,8,8,8,8,8
11,11,11,11,11,11,11
1,1,1,1,1,1,1
13,13,13,13,13,13,13
13,13,13,13,13,13,13
3,3,3,3,3,3,3
16,16,16,16,16,16,16
31,31,31,31,31,31,31
31,31,31,31,31,31,31
3,3,3,3,3,3,3
1,1,1,1,1,1,1
6,6,6,6,6,6,6
12,12,12,12,12,12,12
6,6,6,6,6,6,6
12,12,12,12,12,12,12
22,22,22,22,22,22,22
22,22,22,22,22,22,22
25,25,25,25,25,25,25
25,25,25,25,25,25,25
13,13,13,13,13,13,13
25,25,25,25,25,25,25
1,1,1,1,1,1,1
34,34,34,34,34,34,34
34,34,34,34,34,34,34
31,31,31,31,31,31,31
31,31,31,31,31,31,31
32,32,32,32,32,32,32
17,17,17,17,17,17,17
16,16,16,16,16,16,16
30,30,30,30,30,30,30
2,2,2,2,2,2,2
13,13,13,13,13,13,13
5,5,5,5,5,5,5
30,30,30,30,30,30,30
8,8,8,8,8,8,8
8,8,8,8,8,8,8
10,10,10,10,10,10,10
8,8,8,8,8,8,8
9,9,9,9,9,9,9
9,9,9,9,9,9,9
1,1,1,1,1,1,1
1,1,1,1,1,1,1
4,4,4,4,4,4,4
3,3,3,3,3,3,3
1,1,1,1,1,1,1
1,1,1,1,1,1,1
45,45,45,45,45,45,45
31,31,31,31,31,31,31
41,41,41,41,41,41,41
1,1,1,1,1,1,1
1,1,1,1,1,1,1
17,17,17,17,17,17,17
8,8,8,8,8,8,8
8,8,8,8,8,8,8
31,31,31,31,31,31,31
8,8,8,8,8,8,8
27,27,27,27,27,27,27
8,8,8,8,8,8,8
8,8,8,8,8,8,8
1,1,1,1,1,1,1
22,22,22,22,22,22,22
3,3,3,3,3,3,3
19,19,19,19,19,19,19
3,3,3,3,3,3,3
19,19,19,19,19,19,19
12,12,12,12,12,12,12
12,12,12,12,12,12,12
3,3,3,3,3,3,3
3,3,3,3,3,3,3
23,23,23,23,23,23,23
23,23,23,23,23,23,23
12,12,12,12,12,12,12
12,12,12,12,12,12,12
34,34,34,34,34,34,34
34,34,34,34,34,34,34
1,1,1,1,1,1,1
20,20,20,20,20,20,20
20,20,20,20,20,20,20
13,13,13,13,13,13,13
22,22,22,22,22,22,22
13,13,13,13,13,13,13
13,13,13,13,13,13,13
27,27,27,27,27,27,27
25,25,25,25,25,25,25
25,25,25,25,25,25,25
23,23,23,23,23,23,23
23,23,23,23,23,23,23
2,2,2,2,2,2,2
2,2,2,2,2,2,2
2,2,2,2,2,2,2
13,13,13,13,13,13,13
8,8,8,8,8,8,8
8,8,8,8,8,8,8
8,8,8,8,8,8,8
11,11,11,11,11,11,11
20,20,20,20,20,20,20
12,12,12,12,12,12,12
12,12,12,12,12,12,12
8,8,8,8,8,8,8
19,19,19,19,19,19,19
15,15,15,15,15,15,15
15,15,15,15,15,15,15
15,15,15,15,15,15,15
21,21,21,21,21,21,21
21,21,21,21,21,21,21
1,1,1,1,1,1,1
16,16,16,16,16,16,16
1,1,1,1,1,1,1
21,21,21,21,21,21,21
21,21,21,21,21,21,21
19,19,19,19,19,19,19
25,25,25,25,25,25,25
25,25,25,25,25,25,25
15,15,15,15,15,15,15
15,15,15,15,15,15,15
32,32,32,32,32,32,32
16,16,16,16,16,16,16
25,25,25,25,25,25,25
25,25,25,25,25,25,25
3,3,3,3,3,3,3
8,8,8,8,8,8,8
31,31,31,31,31,31,31
31,31,31,31,31,31,31
3,3,3,3,3,3,3
3,3,3,3,3,3,3
8,8,8,8,8,8,8
40,40,40,40,40,40,40
3,3,3,3,3,3,3
3,3,3,3,3,3,3
3,3,3,3,3,3,3
1,1,1,1,1,1,1
19,19,19,19,19,19,19
1,1,1,1,1,1,1
19,19,19,19,19,19,19
19,19,19,19,19,19,19
28,28,28,28,28,28,28
19,19,19,19,19,19,19
9,9,9,9,9,9,9
9,9,9,9,9,9,9
2,2,2,2,2,2,2
2,2,2,2,2,2,2
19,19,19,19,19,19,19
3,3,3,3,3,3,3
16,16,16,16,16,16,16
16,16,16,16,16,16,16
25,25,25,25,25,25,25
25,25,25,25,25,25,25
25,25,25,25,25,25,25
1,1,1,1,1,1,1
47,47,47,47,47,47,47
47,47,47,47,47,47,47
31,31,31,31,31,31,31
48,48,48,48,48,48,48
40,40,40,40,40,40,40
1,1,1,1,1,1,1
8,8,8,8,8,8,8
1,1,1,1,1,1,1
19,19,19,19,19,19,19
4,4,4,4,4,4,4
22,22,22,22,22,22,22
8,8,8,8,8,8,8
34,34,34,34,34,34,34
34,34,34,34,34,34,34
13,13,13,13,13,13,13
14,14,14,14,14,14,14
34,34,34,34,34,34,34
26,26,26,26,26,26,26
26,26,26,26,26,26,26
1,1,1,1,1,1,1
6,6,6,6,6,6,6
1,1,1,1,1,1,1
1,1,1,1,1,1,1
23,23,23,23,23,23,23
23,23,23,23,23,23,23
23,23,23,23,23,23,23
3,3,3,3,3,3,3
23,23,23,23,23,23,23
29,29,29,29,29,29,29
12,12,12,12,12,12,12
12,12,12,12,12,12,12
30,30,30,30,30,30,30
30,30,30,30,30,30,30
30,30,30,30,30,30,30
12,12,12,12,12,12,12
17,17,17,17,17,17,17
1,1,1,1,1,1,1
3,3,3,3,3,3,3
3,3,3,3,3,3,3
23,23,23,23,23,23,23
28,28,28,28,28,28,28
28,28,28,28,28,28,28
13,13,13,13,13,13,13
34,34,34,34,34,34,34
34,34,34,34,34,34,34
9,9,9,9,9,9,9
3,3,3,3,3,3,3
11,11,11,11,11,11,11
13,13,13,13,13,13,13
13,13,13,13,13,13,13
9,9,9,9,9,9,9
8,8,8,8,8,8,8
41,41,41,41,41,41,41
20,20,20,20,20,20,20
1,1,1,1,1,1,1
1,1,1,1,1,1,1
13,13,13,13,13,13,13
21,21,21,21,21,21,21
5,5,5,5,5,5,5
1,1,1,1,1,1,1
32,32,32,32,32,32,32
32,32,32,32,32,32,32
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
21,21,21,21,21,21,21
27,27,27,27,27,27,27
22,22,22,22,22,22,22
26,26,26,26,26,26,26
31,31,31,31,31,31,31
19,19,19,19,19,19,19
20,20,20,20,20,20,20
1,1,1,1,1,1,1
22,22,22,22,22,22,22
1,1,1,1,1,1,1
22,22,22,22,22,22,22
26,26,26,26,26,26,26
22,22,22,22,22,22,22
3,3,3,3,3,3,3
9,9,9,9,9,9,9
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
6,6,6,6,6,6,6
1,1,1,1,1,1,1
19,19,19,19,19,19,19
21,21,21,21,21,21,21
23,23,23,23,23,23,23
45,45,45,45,45,45,45
27,27,27,27,27,27,27
19,19,19,19,19,19,19
30,30,30,30,30,30,30
30,30,30,30,30,30,30
1,1,1,1,1,1,1
1,1,1,1,1,1,1
13,13,13,13,13,13,13
13,13,13,13,13,13,13
1,1,1,1,1,1,1
19,19,19,19,19,19,19
13,13,13,13,13,13,13
13,13,13,13,13,13,13
3,3,3,3,3,3,3
3,3,3,3,3,3,3
12,12,12,12,12,12,12
27,27,27,27,27,27,27
37,37,37,37,37,37,37
37,37,37,37,37,37,37
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
8,8,8,8,8,8,8
8,8,8,8,8,8,8
4,4,4,4,4,4,4
4,4,4,4,4,4,4
27,27,27,27,27,27,27
1,1,1,1,1,1,1
8,8,8,8,8,8,8
7,7,7,7,7,7,7
7,7,7,7,7,7,7
19,19,19,19,19,19,19
22,22,22,22,22,22,22
31,31,31,31,31,31,31
6,6,6,6,6,6,6
6,6,6,6,6,6,6
6,6,6,6,6,6,6
6,6,6,6,6,6,6
13,13,13,13,13,13,13
13,13,13,13,13,13,13
13,13,13,13,13,13,13
21,21,21,21,21,21,21
23,23,23,23,23,23,23
17,17,17,17,17,17,17
6,6,6,6,6,6,6
29,29,29,29,29,29,29
6,6,6,6,6,6,6
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
7,7,7,7,7,7,7
1,1,1,1,1,1,1
22,22,22,22,22,22,22
22,22,22,22,22,22,22
10,10,10,10,10,10,10
10,10,10,10,10,10,10
39,39,39,39,39,39,39
39,39,39,39,39,39,39
1,1,1,1,1,1,1
28,28,28,28,28,28,28
28,28,28,28,28,28,28
28,28,28,28,28,28,28
34,34,34,34,34,34,34
34,34,34,34,34,34,34
19,19,19,19,19,19,19
19,19,19,19,19,19,19
26,26,26,26,26,26,26
26,26,26,26,26,26,26
11,11,11,11,11,11,11
1,1,1,1,1,1,1
1,1,1,1,1,1,1
8,8,8,8,8,8,8
15,15,15,15,15,15,15
2,2,2,2,2,2,2
43,43,43,43,43,43,43
43,43,43,43,43,43,43
43,43,43,43,43,43,43
5,5,5,5,5,5,5
19,19,19,19,19,19,19
19,19,19,19,19,19,19
1,1,1,1,1,1,1
1,1,1,1,1,1,1
34,34,34,34,34,34,34
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
28,28,28,28,28,28,28
1,1,1,1,1,1,1
4,4,4,4,4,4,4
1,1,1,1,1,1,1
29,29,29,29,29,29,29
1,1,1,1,1,1,1
1,1,1,1,1,1,1
19,19,19,19,19,19,19
34,34,34,34,34,34,34
8,8,8,8,8,8,8
8,8,8,8,8,8,8
4,4,4,4,4,4,4
4,4,4,4,4,4,4
1,1,1,1,1,1,1
1,1,1,1,1,1,1
13,13,13,13,13,13,13
13,13,13,13,13,13,13
31,31,31,31,31,31,31
1,1,1,1,1,1,1
32,32,32,32,32,32,32
25,25,25,25,25,25,25
34,34,34,34,34,34,34
13,13,13,13,13,13,13
13,13,13,13,13,13,13
13,13,13,13,13,13,13
13,13,13,13,13,13,13
13,13,13,13,13,13,13
13,13,13,13,13,13,13
13,13,13,13,13,13,13
13,13,13,13,13,13,13
22,22,22,22,22,22,22
8,8,8,8,8,8,8
22,22,22,22,22,22,22
1,1,1,1,1,1,1
1,1,1,1,1,1,1
4,4,4,4,4,4,4
22,22,22,22,22,22,22
19,19,19,19,19,19,19
25,25,25,25,25,25,25
25,25,25,25,25,25,25
13,13,13,13,13,13,13
13,13,13,13,13,13,13
19,19,19,19,19,19,19
19,19,19,19,19,19,19
22,22,22,22,22,22,22
22,22,22,22,22,22,22
8,8,8,8,8,8,8
8,8,8,8,8,8,8
34,34,34,34,34,34,34
1,1,1,1,1,1,1
1,1,1,1,1,1,1
29,29,29,29,29,29,29
29,29,29,29,29,29,29
5,5,5,5,5,5,5
5,5,5,5,5,5,5
1,1,1,1,1,1,1
1,1,1,1,1,1,1
3,3,3,3,3,3,3
27,27,27,27,27,27,27
1,1,1,1,1,1,1
1,1,1,1,1,1,1
9,9,9,9,9,9,9
9,9,9,9,9,9,9
3,3,3,3,3,3,3
9,9,9,9,9,9,9
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
31,31,31,31,31,31,31
22,22,22,22,22,22,22
22,22,22,22,22,22,22
13,13,13,13,13,13,13
1,1,1,1,1,1,1
16,16,16,16,16,16,16
1,1,1,1,1,1,1
12,12,12,12,12,12,12
49,49,49,49,49,49,49
49,49,49,49,49,49,49
4,4,4,4,4,4,4
4,4,4,4,4,4,4
4,4,4,4,4,4,4
5,5,5,5,5,5,5
5,5,5,5,5,5,5
1,1,1,1,1,1,1
16,16,16,16,16,16,16
1,1,1,1,1,1,1
1,1,1,1,1,1,1
5,5,5,5,5,5,5
21,21,21,21,21,21,21
16,16,16,16,16,16,16
16,16,16,16,16,16,16
8,8,8,8,8,8,8
8,8,8,8,8,8,8
29,29,29,29,29,29,29
29,29,29,29,29,29,29
2,2,2,2,2,2,2
2,2,2,2,2,2,2
5,5,5,5,5,5,5
5,5,5,5,5,5,5
1,1,1,1,1,1,1
21,21,21,21,21,21,21
5,5,5,5,5,5,5
5,5,5,5,5,5,5
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
41,41,41,41,41,41,41
8,8,8,8,8,8,8
28,28,28,28,28,28,28
8,8,8,8,8,8,8
1,1,1,1,1,1,1
12,12,12,12,12,12,12
19,19,19,19,19,19,19
13,13,13,13,13,13,13
13,13,13,13,13,13,13
1,1,1,1,1,1,1
31,31,31,31,31,31,31
10,10,10,10,10,10,10
27,27,27,27,27,27,27
25,25,25,25,25,25,25
1,1,1,1,1,1,1
5,5,5,5,5,5,5
31,31,31,31,31,31,31
1,1,1,1,1,1,1
22,22,22,22,22,22,22
32,32,32,32,32,32,32
8,8,8,8,8,8,8
1,1,1,1,1,1,1
19,19,19,19,19,19,19
19,19,19,19,19,19,19
8,8,8,8,8,8,8
4,4,4,4,4,4,4
22,22,22,22,22,22,22
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
8,8,8,8,8,8,8
8,8,8,8,8,8,8
22,22,22,22,22,22,22
22,22,22,22,22,22,22
21,21,21,21,21,21,21
22,22,22,22,22,22,22
5,5,5,5,5,5,5
5,5,5,5,5,5,5
22,22,22,22,22,22,22
22,22,22,22,22,22,22
1,1,1,1,1,1,1
1,1,1,1,1,1,1
19,19,19,19,19,19,19
43,43,43,43,43,43,43
20,20,20,20,20,20,20
20,20,20,20,20,20,20
2,2,2,2,2,2,2
19,19,19,19,19,19,19
19,19,19,19,19,19,19
27,27,27,27,27,27,27
27,27,27,27,27,27,27
1,1,1,1,1,1,1
1,1,1,1,1,1,1
5,5,5,5,5,5,5
5,5,5,5,5,5,5
1,1,1,1,1,1,1
13,13,13,13,13,13,13
6,6,6,6,6,6,6
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
8,8,8,8,8,8,8
1,1,1,1,1,1,1
1,1,1,1,1,1,1
39,39,39,39,39,39,39
34,34,34,34,34,34,34
34,34,34,34,34,34,34
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
22,22,22,22,22,22,22
1,1,1,1,1,1,1
1,1,1,1,1,1,1
3,3,3,3,3,3,3
21,21,21,21,21,21,21
8,8,8,8,8,8,8
21,21,21,21,21,21,21
43,43,43,43,43,43,43
43,43,43,43,43,43,43
32,32,32,32,32,32,32
9,9,9,9,9,9,9
32,32,32,32,32,32,32
17,17,17,17,17,17,17
1,1,1,1,1,1,1
34,34,34,34,34,34,34
40,40,40,40,40,40,40
40,40,40,40,40,40,40
22,22,22,22,22,22,22
21,21,21,21,21,21,21
21,21,21,21,21,21,21
9,9,9,9,9,9,9
9,9,9,9,9,9,9
1,1,1,1,1,1,1
1,1,1,1,1,1,1
19,19,19,19,19,19,19
19,19,19,19,19,19,19
22,22,22,22,22,22,22
21,21,21,21,21,21,21
19,19,19,19,19,19,19
22,22,22,22,22,22,22
31,31,31,31,31,31,31
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
8,8,8,8,8,8,8
1,1,1,1,1,1,1
1,1,1,1,1,1,1
11,11,11,11,11,11,11
11,11,11,11,11,11,11
7,7,7,7,7,7,7
40,40,40,40,40,40,40
12,12,12,12,12,12,12
12,12,12,12,12,12,12
12,12,12,12,12,12,12
20,20,20,20,20,20,20
20,20,20,20,20,20,20
31,31,31,31,31,31,31
9,9,9,9,9,9,9
12,12,12,12,12,12,12
3,3,3,3,3,3,3
1,1,1,1,1,1,1
1,1,1,1,1,1,1
22,22,22,22,22,22,22
22,22,22,22,22,22,22
22,22,22,22,22,22,22
45,45,45,45,45,45,45
19,19,19,19,19,19,19
31,31,31,31,31,31,31
31,31,31,31,31,31,31
30,30,30,30,30,30,30
43,43,43,43,43,43,43
1,1,1,1,1,1,1
32,32,32,32,32,32,32
20,20,20,20,20,20,20
4,4,4,4,4,4,4
4,4,4,4,4,4,4
8,8,8,8,8,8,8
2,2,2,2,2,2,2
31,31,31,31,31,31,31
31,31,31,31,31,31,31
16,16,16,16,16,16,16
28,28,28,28,28,28,28
31,31,31,31,31,31,31
31,31,31,31,31,31,31
7,7,7,7,7,7,7
1,1,1,1,1,1,1
31,31,31,31,31,31,31
31,31,31,31,31,31,31
31,31,31,31,31,31,31
8,8,8,8,8,8,8
16,16,16,16,16,16,16
16,16,16,16,16,16,16
21,21,21,21,21,21,21
21,21,21,21,21,21,21
11,11,11,11,11,11,11
1,1,1,1,1,1,1
4,4,4,4,4,4,4
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
14,14,14,14,14,14,14
14,14,14,14,14,14,14
9,9,9,9,9,9,9
28,28,28,28,28,28,28
9,9,9,9,9,9,9
9,9,9,9,9,9,9
8,8,8,8,8,8,8
31,31,31,31,31,31,31
31,31,31,31,31,31,31
40,40,40,40,40,40,40
19,19,19,19,19,19,19
25,25,25,25,25,25,25
8,8,8,8,8,8,8
8,8,8,8,8,8,8
19,19,19,19,19,19,19
6,6,6,6,6,6,6
19,19,19,19,19,19,19
1,1,1,1,1,1,1
32,32,32,32,32,32,32
3,3,3,3,3,3,3
3,3,3,3,3,3,3
19,19,19,19,19,19,19
19,19,19,19,19,19,19
1,1,1,1,1,1,1
8,8,8,8,8,8,8
28,28,28,28,28,28,28
28,28,28,28,28,28,28
28,28,28,28,28,28,28
41,41,41,41,41,41,41
28,28,28,28,28,28,28
28,28,28,28,28,28,28
28,28,28,28,28,28,28
10,10,10,10,10,10,10
10,10,10,10,10,10,10
9,9,9,9,9,9,9
